,song_data,audio_feature,albums,artists
5VA4Ispp52EA1sOqzMz3Av,"{'id': '5VA4Ispp52EA1sOqzMz3Av', 'duration_ms': 295920, 'name': 'All I Want Is You (feat. J. Cole)', 'popularity': 75}","{'danceability': 0.776, 'energy': 0.603, 'loudness': -5.696, 'speechiness': 0.0343, 'acousticness': 0.0728, 'instrumentalness': 6.25e-05, 'liveness': 0.111, 'valence': 0.921, 'tempo': 96.888}","{'id': '493HYe7N5pleudEZRyhE7R', 'name': 'All I Want Is You', 'release_date': '2010-11-26'}","{'id': '360IAlyVv4PCEVjgyMZrxK', 'name': 'Miguel'}"
5WoaF1B5XIEnWfmb5NZikf,"{'id': '5WoaF1B5XIEnWfmb5NZikf', 'duration_ms': 259333, 'name': 'Sky Walker (feat. Travis Scott)', 'popularity': 75}","{'danceability': 0.674, 'energy': 0.506, 'loudness': -10.532, 'speechiness': 0.0434, 'acousticness': 0.173, 'instrumentalness': 0, 'liveness': 0.0866, 'valence': 0.183, 'tempo': 145.965}","{'id': '05LEST8E8mkEIl2LRfUkcI', 'name': 'War & Leisure', 'release_date': '2017-12-01'}","{'id': '360IAlyVv4PCEVjgyMZrxK', 'name': 'Miguel'}"
6xTU6B6nFwKKTSZ9ySXS80,"{'id': '6xTU6B6nFwKKTSZ9ySXS80', 'duration_ms': 217293, 'name': 'Remind Me to Forget', 'popularity': 64}","{'danceability': 0.689, 'energy': 0.505, 'loudness': -6.389, 'speechiness': 0.0933, 'acousticness': 0.158, 'instrumentalness': 0, 'liveness': 0.138, 'valence': 0.312, 'tempo': 99.017}","{'id': '47oyrKaeobswT4T8zyaxdM', 'name': 'Kids in Love', 'release_date': '2017-11-03'}","{'id': '360IAlyVv4PCEVjgyMZrxK', 'name': 'Miguel'}"
4LiQ8uAynrXFWY0vimnAa1,"{'id': '4LiQ8uAynrXFWY0vimnAa1', 'duration_ms': 272946, 'name': 'How Many Drinks?', 'popularity': 60}","{'danceability': 0.379, 'energy': 0.608, 'loudness': -7.011, 'speechiness': 0.134, 'acousticness': 0.00311, 'instrumentalness': 0.000614, 'liveness': 0.251, 'valence': 0.241, 'tempo': 81.734}","{'id': '4Rvzx3X6hcDb7nty1IzVP4', 'name': 'Kaleidoscope Dream (Deluxe Version)', 'release_date': '2012'}","{'id': '360IAlyVv4PCEVjgyMZrxK', 'name': 'Miguel'}"
1m8WpLYXEiNVZchsWEcCSy,"{'id': '1m8WpLYXEiNVZchsWEcCSy', 'duration_ms': 322000, 'name': 'Come Through and Chill (feat. J. Cole & Salaam Remi)', 'popularity': 69}","{'danceability': 0.461, 'energy': 0.653, 'loudness': -8.617, 'speechiness': 0.327, 'acousticness': 0.158, 'instrumentalness': 0, 'liveness': 0.197, 'valence': 0.588, 'tempo': 81.628}","{'id': '05LEST8E8mkEIl2LRfUkcI', 'name': 'War & Leisure', 'release_date': '2017-12-01'}","{'id': '360IAlyVv4PCEVjgyMZrxK', 'name': 'Miguel'}"
2BSl2gSFHdzJAMus74qzNj,"{'id': '2BSl2gSFHdzJAMus74qzNj', 'duration_ms': 158431, 'name': 'Backstage Passes (feat. Jack Harlow)', 'popularity': 68}","{'danceability': 0.855, 'energy': 0.478, 'loudness': -8.31, 'speechiness': 0.345, 'acousticness': 0.145, 'instrumentalness': 0, 'liveness': 0.101, 'valence': 0.536, 'tempo': 153.074}","{'id': '0A4xJz6OAedAQGriJH7pjn', 'name': 'I Never Felt Nun', 'release_date': '2022-09-16'}","{'id': '4FlG0V0jhLO4qGpayFOphj', 'name': 'EST Gee'}"
15rAPSEAcdP4wE8jBkicV6,"{'id': '15rAPSEAcdP4wE8jBkicV6', 'duration_ms': 167812, 'name': ""Spinnin' (feat. EST Gee)"", 'popularity': 64}","{'danceability': 0.601, 'energy': 0.691, 'loudness': -5.595, 'speechiness': 0.144, 'acousticness': 0.000472, 'instrumentalness': 0, 'liveness': 0.128, 'valence': 0.242, 'tempo': 152.018}","{'id': '4jgT0TBoRBPW2bSNXbjN0s', 'name': 'FAST X (Original Motion Picture Soundtrack)', 'release_date': '2023-05-19'}","{'id': '4FlG0V0jhLO4qGpayFOphj', 'name': 'EST Gee'}"
7eX3um6NpOQKWJMGCi97XD,"{'id': '7eX3um6NpOQKWJMGCi97XD', 'duration_ms': 192804, 'name': 'Real As It Gets (feat. EST Gee)', 'popularity': 67}","{'danceability': 0.779, 'energy': 0.705, 'loudness': -5.891, 'speechiness': 0.163, 'acousticness': 0.00471, 'instrumentalness': 0, 'liveness': 0.0971, 'valence': 0.196, 'tempo': 140.005}","{'id': '0SO86DCFiwaTqchBpujace', 'name': 'Real As It Gets (feat. EST Gee)', 'release_date': '2021-03-04'}","{'id': '4FlG0V0jhLO4qGpayFOphj', 'name': 'EST Gee'}"
2zeP2m00YmZFr36mOQCBuK,"{'id': '2zeP2m00YmZFr36mOQCBuK', 'duration_ms': 121479, 'name': 'Back and Forth (feat. EST Gee)', 'popularity': 67}","{'danceability': 0.811, 'energy': 0.463, 'loudness': -7.029, 'speechiness': 0.0964, 'acousticness': 0.00777, 'instrumentalness': 0, 'liveness': 0.0955, 'valence': 0.258, 'tempo': 162.008}","{'id': '0FYvMdfTfYJxnJnKs1wDb0', 'name': ""It's Only Me"", 'release_date': '2022-10-14'}","{'id': '4FlG0V0jhLO4qGpayFOphj', 'name': 'EST Gee'}"
6QHlEUJAtLzAtb1ZmhSamg,"{'id': '6QHlEUJAtLzAtb1ZmhSamg', 'duration_ms': 112560, 'name': 'Everybody Shooters Too', 'popularity': 66}","{'danceability': 0.604, 'energy': 0.449, 'loudness': -9.075, 'speechiness': 0.266, 'acousticness': 0.00867, 'instrumentalness': 0, 'liveness': 0.113, 'valence': 0.405, 'tempo': 187.933}","{'id': '1xwuoLGU6bjyiGArJAVYeH', 'name': 'Last Ones Left', 'release_date': '2022-04-08'}","{'id': '4FlG0V0jhLO4qGpayFOphj', 'name': 'EST Gee'}"
5faz5WYRJdRDiCa42DSgHR,"{'id': '5faz5WYRJdRDiCa42DSgHR', 'duration_ms': 153360, 'name': 'Route 66 (feat. EST Gee)', 'popularity': 65}","{'danceability': 0.914, 'energy': 0.463, 'loudness': -10.187, 'speechiness': 0.174, 'acousticness': 0.038, 'instrumentalness': 0, 'liveness': 0.0833, 'valence': 0.532, 'tempo': 144.039}","{'id': '5g2INX6dnMIJG0xKygXwF3', 'name': 'Thats What They All Say', 'release_date': '2020-12-11'}","{'id': '4FlG0V0jhLO4qGpayFOphj', 'name': 'EST Gee'}"
3irk5ecKiBYSIB0350rH87,"{'id': '3irk5ecKiBYSIB0350rH87', 'duration_ms': 162055, 'name': 'Turn The Streets Up', 'popularity': 63}","{'danceability': 0.727, 'energy': 0.682, 'loudness': -6.315, 'speechiness': 0.287, 'acousticness': 0.12, 'instrumentalness': 0, 'liveness': 0.128, 'valence': 0.527, 'tempo': 83.529}","{'id': '4aCmTJ5xk0O2aVNvciRkoR', 'name': 'Turn The Streets Up', 'release_date': '2023-05-25'}","{'id': '4FlG0V0jhLO4qGpayFOphj', 'name': 'EST Gee'}"
6Md6lyVVoKWcOaSg8u1tDn,"{'id': '6Md6lyVVoKWcOaSg8u1tDn', 'duration_ms': 187843, 'name': 'Shoot It Myself (feat. Future)', 'popularity': 64}","{'danceability': 0.798, 'energy': 0.471, 'loudness': -8.824, 'speechiness': 0.125, 'acousticness': 0.00189, 'instrumentalness': 0, 'liveness': 0.154, 'valence': 0.11, 'tempo': 135.102}","{'id': '0A4xJz6OAedAQGriJH7pjn', 'name': 'I Never Felt Nun', 'release_date': '2022-09-16'}","{'id': '4FlG0V0jhLO4qGpayFOphj', 'name': 'EST Gee'}"
6P5ulGKtC4x6RnFbzfpq8O,"{'id': '6P5ulGKtC4x6RnFbzfpq8O', 'duration_ms': 93799, 'name': 'Lick Back', 'popularity': 64}","{'danceability': 0.838, 'energy': 0.573, 'loudness': -5.667, 'speechiness': 0.275, 'acousticness': 0.0496, 'instrumentalness': 0, 'liveness': 0.121, 'valence': 0.687, 'tempo': 160.963}","{'id': '1RsqFdvHFKN9VGpBmJtUku', 'name': 'Bigger Than Life Or Death', 'release_date': '2021-07-21'}","{'id': '4FlG0V0jhLO4qGpayFOphj', 'name': 'EST Gee'}"
0YAQnYt2oB8OdoaeqnHyTI,"{'id': '0YAQnYt2oB8OdoaeqnHyTI', 'duration_ms': 238053, 'name': 'Tribe (with J. Cole)', 'popularity': 69}","{'danceability': 0.755, 'energy': 0.594, 'loudness': -5.906, 'speechiness': 0.216, 'acousticness': 0.241, 'instrumentalness': 0, 'liveness': 0.107, 'valence': 0.237, 'tempo': 178.929}","{'id': '6sDQacCej53Q43vZF9PJ8i', 'name': 'Milky Way', 'release_date': '2018-08-24'}","{'id': '70gP6Ry4Uo0Yx6uzPIdaiJ', 'name': 'Bas'}"
5BwQjRasNcdRPuVWKcHto2,"{'id': '5BwQjRasNcdRPuVWKcHto2', 'duration_ms': 238971, 'name': 'h u n g e r . o n . h i l l s i d e (with Bas)', 'popularity': 65}","{'danceability': 0.563, 'energy': 0.703, 'loudness': -5.756, 'speechiness': 0.0702, 'acousticness': 0.126, 'instrumentalness': 0, 'liveness': 0.213, 'valence': 0.294, 'tempo': 94.983}","{'id': '4JAvwK4APPArjIsOdGoJXX', 'name': 'The Off-Season', 'release_date': '2021-05-14'}","{'id': '70gP6Ry4Uo0Yx6uzPIdaiJ', 'name': 'Bas'}"
2cny5OSTr2976U3o018GoV,"{'id': '2cny5OSTr2976U3o018GoV', 'duration_ms': 204434, 'name': '[The Jackie] (with J. Cole & Lil Tjay)', 'popularity': 65}","{'danceability': 0.784, 'energy': 0.473, 'loudness': -6.139, 'speechiness': 0.0523, 'acousticness': 0.33, 'instrumentalness': 0, 'liveness': 0.278, 'valence': 0.635, 'tempo': 128.014}","{'id': '6zRk8SdWozgrlByoZJkCjM', 'name': '[BUMP] Pick Me Up', 'release_date': '2022-04-15'}","{'id': '70gP6Ry4Uo0Yx6uzPIdaiJ', 'name': 'Bas'}"
4n6NDfYake476trCjJRNl0,"{'id': '4n6NDfYake476trCjJRNl0', 'duration_ms': 163302, 'name': '1 0 0 . m i l ‘ (with Bas)', 'popularity': 64}","{'danceability': 0.711, 'energy': 0.647, 'loudness': -5.667, 'speechiness': 0.0822, 'acousticness': 0.334, 'instrumentalness': 0, 'liveness': 0.312, 'valence': 0.227, 'tempo': 125.092}","{'id': '4JAvwK4APPArjIsOdGoJXX', 'name': 'The Off-Season', 'release_date': '2021-05-14'}","{'id': '70gP6Ry4Uo0Yx6uzPIdaiJ', 'name': 'Bas'}"
3bLRS3dQPv1KemP6rHB7uI,"{'id': '3bLRS3dQPv1KemP6rHB7uI', 'duration_ms': 238834, 'name': 'Risk', 'popularity': 41}","{'danceability': 0.751, 'energy': 0.358, 'loudness': -12.322, 'speechiness': 0.0781, 'acousticness': 0.957, 'instrumentalness': 0.00017, 'liveness': 0.143, 'valence': 0.505, 'tempo': 103.133}","{'id': '0Azn8xMcCmR8gSoRvOtXVX', 'name': 'Ylang Ylang EP', 'release_date': '2019-11-12'}","{'id': '70gP6Ry4Uo0Yx6uzPIdaiJ', 'name': 'Bas'}"
5q5MyfXey3ms6IyT6TYf5L,"{'id': '5q5MyfXey3ms6IyT6TYf5L', 'duration_ms': 194226, 'name': 'Night Job', 'popularity': 62}","{'danceability': 0.812, 'energy': 0.623, 'loudness': -7.002, 'speechiness': 0.343, 'acousticness': 0.0611, 'instrumentalness': 0, 'liveness': 0.111, 'valence': 0.199, 'tempo': 119.883}","{'id': '0djZBLLoZgWveXvSGQ6AHI', 'name': 'Too High To Riot', 'release_date': '2016-01-16'}","{'id': '70gP6Ry4Uo0Yx6uzPIdaiJ', 'name': 'Bas'}"
72Cn4VmfpwAZk3NHVEplYx,"{'id': '72Cn4VmfpwAZk3NHVEplYx', 'duration_ms': 150534, 'name': 'Ogogoro (with Bas & Ayra Starr)', 'popularity': 60}","{'danceability': 0.89, 'energy': 0.508, 'loudness': -7.499, 'speechiness': 0.0953, 'acousticness': 0.0406, 'instrumentalness': 0, 'liveness': 0.0457, 'valence': 0.936, 'tempo': 98.057}","{'id': '4V6qjHa2otWYkYHB6bdO1S', 'name': 'Creed III: The Soundtrack', 'release_date': '2023-03-03'}","{'id': '70gP6Ry4Uo0Yx6uzPIdaiJ', 'name': 'Bas'}"
3JWsfNpWMNf3ApOiT6rsOM,"{'id': '3JWsfNpWMNf3ApOiT6rsOM', 'duration_ms': 222506, 'name': 'Blood, Sweat & Tears (with Bas & Black Sherif feat. Kel-P)', 'popularity': 53}","{'danceability': 0.701, 'energy': 0.508, 'loudness': -9.735, 'speechiness': 0.0734, 'acousticness': 0.587, 'instrumentalness': 2.1e-05, 'liveness': 0.227, 'valence': 0.384, 'tempo': 110.063}","{'id': '00hCNOuhFfKYCeLgRRRAT6', 'name': 'Creed III: The Soundtrack', 'release_date': '2023-03-03'}","{'id': '70gP6Ry4Uo0Yx6uzPIdaiJ', 'name': 'Bas'}"
59xyRqG06dGbTmmJFVFbyQ,"{'id': '59xyRqG06dGbTmmJFVFbyQ', 'duration_ms': 256800, 'name': 'Dem Boyz', 'popularity': 55}","{'danceability': 0.782, 'energy': 0.63, 'loudness': -5.683, 'speechiness': 0.162, 'acousticness': 0.00161, 'instrumentalness': 0, 'liveness': 0.151, 'valence': 0.295, 'tempo': 78.516}","{'id': '56SzsFOWRCqayvViYU63kk', 'name': 'Boyz N Da Hood', 'release_date': '2005-06-21'}","{'id': '030sRm1rnXI9MeQ23pdax8', 'name': 'Boyz N Da Hood'}"
5HiI6EUQQXVhTrG09gZPpX,"{'id': '5HiI6EUQQXVhTrG09gZPpX', 'duration_ms': 227240, 'name': 'Trap Nig**z', 'popularity': 47}","{'danceability': 0.42, 'energy': 0.914, 'loudness': -5.885, 'speechiness': 0.466, 'acousticness': 0.192, 'instrumentalness': 0, 'liveness': 0.335, 'valence': 0.518, 'tempo': 75.832}","{'id': '56SzsFOWRCqayvViYU63kk', 'name': 'Boyz N Da Hood', 'release_date': '2005-06-21'}","{'id': '030sRm1rnXI9MeQ23pdax8', 'name': 'Boyz N Da Hood'}"
1fuZkwjHV6Bv9wlzBSXaGk,"{'id': '1fuZkwjHV6Bv9wlzBSXaGk', 'duration_ms': 250506, 'name': 'Bite Down', 'popularity': 44}","{'danceability': 0.528, 'energy': 0.635, 'loudness': -11.688, 'speechiness': 0.0598, 'acousticness': 0.0128, 'instrumentalness': 0.000196, 'liveness': 0.248, 'valence': 0.266, 'tempo': 76.018}","{'id': '7DkM0E8xM0F7PywE8jys8W', 'name': 'Drank Epidemic 8', 'release_date': '2007-07-10'}","{'id': '030sRm1rnXI9MeQ23pdax8', 'name': 'Boyz N Da Hood'}"
0hIVP4psloHJZpT88sSukd,"{'id': '0hIVP4psloHJZpT88sSukd', 'duration_ms': 142040, 'name': 'Boyz N da Hood', 'popularity': 38}","{'danceability': 0.78, 'energy': 0.683, 'loudness': -5.547, 'speechiness': 0.3, 'acousticness': 0.0218, 'instrumentalness': 0, 'liveness': 0.118, 'valence': 0.415, 'tempo': 150.065}","{'id': '56SzsFOWRCqayvViYU63kk', 'name': 'Boyz N Da Hood', 'release_date': '2005-06-21'}","{'id': '030sRm1rnXI9MeQ23pdax8', 'name': 'Boyz N Da Hood'}"
4nB8qkkIgJSn5L9dbehfc8,"{'id': '4nB8qkkIgJSn5L9dbehfc8', 'duration_ms': 310893, 'name': 'Bite Down', 'popularity': 31}","{'danceability': 0.5, 'energy': 0.832, 'loudness': -5.843, 'speechiness': 0.0425, 'acousticness': 0.00941, 'instrumentalness': 1.88e-05, 'liveness': 0.335, 'valence': 0.443, 'tempo': 75.981}","{'id': '20y8XA5pxnrjCUKpjwlQ8n', 'name': 'Back Up N Da Chevy', 'release_date': '2007-08-07'}","{'id': '030sRm1rnXI9MeQ23pdax8', 'name': 'Boyz N Da Hood'}"
6qmV6ZbYP7qL19hkNGFZWo,"{'id': '6qmV6ZbYP7qL19hkNGFZWo', 'duration_ms': 330480, 'name': 'Couple Grand', 'popularity': 29}","{'danceability': 0.75, 'energy': 0.564, 'loudness': -9.732, 'speechiness': 0.238, 'acousticness': 0.0232, 'instrumentalness': 0, 'liveness': 0.124, 'valence': 0.493, 'tempo': 80.151}","{'id': '3yBUhnTmAJVJKEQMZXGsie', 'name': 'Joc Of Spades', 'release_date': '2006-11-21'}","{'id': '030sRm1rnXI9MeQ23pdax8', 'name': 'Boyz N Da Hood'}"
0PaK1jn2YrzWJNRucAsEX1,"{'id': '0PaK1jn2YrzWJNRucAsEX1', 'duration_ms': 229626, 'name': 'Gangstas (feat. Eazy E)', 'popularity': 28}","{'danceability': 0.85, 'energy': 0.753, 'loudness': -5.753, 'speechiness': 0.307, 'acousticness': 0.00692, 'instrumentalness': 0, 'liveness': 0.257, 'valence': 0.219, 'tempo': 93.021}","{'id': '56SzsFOWRCqayvViYU63kk', 'name': 'Boyz N Da Hood', 'release_date': '2005-06-21'}","{'id': '030sRm1rnXI9MeQ23pdax8', 'name': 'Boyz N Da Hood'}"
0oTtWy4bjLg3UAzn2RePP8,"{'id': '0oTtWy4bjLg3UAzn2RePP8', 'duration_ms': 280506, 'name': 'Everybody Know Me', 'popularity': 27}","{'danceability': 0.609, 'energy': 0.865, 'loudness': -5.269, 'speechiness': 0.326, 'acousticness': 0.00708, 'instrumentalness': 0, 'liveness': 0.107, 'valence': 0.693, 'tempo': 166.119}","{'id': '20y8XA5pxnrjCUKpjwlQ8n', 'name': 'Back Up N Da Chevy', 'release_date': '2007-08-07'}","{'id': '030sRm1rnXI9MeQ23pdax8', 'name': 'Boyz N Da Hood'}"
1lsyORrBXvjO64GBI1iTwO,"{'id': '1lsyORrBXvjO64GBI1iTwO', 'duration_ms': 296813, 'name': 'Look', 'popularity': 26}","{'danceability': 0.774, 'energy': 0.712, 'loudness': -5.357, 'speechiness': 0.353, 'acousticness': 0.113, 'instrumentalness': 0, 'liveness': 0.174, 'valence': 0.687, 'tempo': 86.522}","{'id': '56SzsFOWRCqayvViYU63kk', 'name': 'Boyz N Da Hood', 'release_date': '2005-06-21'}","{'id': '030sRm1rnXI9MeQ23pdax8', 'name': 'Boyz N Da Hood'}"
27OTd2k7fMre2NVobZR2s3,"{'id': '27OTd2k7fMre2NVobZR2s3', 'duration_ms': 273746, 'name': ""Don't Put Your Hands on Me"", 'popularity': 25}","{'danceability': 0.511, 'energy': 0.713, 'loudness': -5.288, 'speechiness': 0.389, 'acousticness': 0.0946, 'instrumentalness': 0, 'liveness': 0.0421, 'valence': 0.336, 'tempo': 158.341}","{'id': '56SzsFOWRCqayvViYU63kk', 'name': 'Boyz N Da Hood', 'release_date': '2005-06-21'}","{'id': '030sRm1rnXI9MeQ23pdax8', 'name': 'Boyz N Da Hood'}"
5Y77SQxEr1eiofPeUTPHxM,"{'id': '5Y77SQxEr1eiofPeUTPHxM', 'duration_ms': 273133, 'name': 'You', 'popularity': 74}","{'danceability': 0.412, 'energy': 0.876, 'loudness': -6.008, 'speechiness': 0.47, 'acousticness': 0.102, 'instrumentalness': 0, 'liveness': 0.297, 'valence': 0.703, 'tempo': 130.159}","{'id': '6Lq7nLkIq7C0zVJp0OGSGO', 'name': 'Street Love', 'release_date': '2007-01-01'}","{'id': '1Xfmvd48oOhEWkscWyEbh9', 'name': 'Lloyd'}"
17zGghD5m3M35DbTpCJvcW,"{'id': '17zGghD5m3M35DbTpCJvcW', 'duration_ms': 238213, 'name': 'All I Need', 'popularity': 59}","{'danceability': 0.685, 'energy': 0.664, 'loudness': -7.441, 'speechiness': 0.0301, 'acousticness': 0.00391, 'instrumentalness': 0, 'liveness': 0.0823, 'valence': 0.226, 'tempo': 126.039}","{'id': '79AlVn9bVjo5rtojHJrcMU', 'name': 'Hot New Joints 2014, Vol. 1', 'release_date': '2014-09-14'}","{'id': '1Xfmvd48oOhEWkscWyEbh9', 'name': 'Lloyd'}"
3047EY4s1K1mnN2IPedWHQ,"{'id': '3047EY4s1K1mnN2IPedWHQ', 'duration_ms': 168660, 'name': 'Swimming Pools', 'popularity': 67}","{'danceability': 0.574, 'energy': 0.591, 'loudness': -5.843, 'speechiness': 0.288, 'acousticness': 0.0822, 'instrumentalness': 0, 'liveness': 0.199, 'valence': 0.217, 'tempo': 73.984}","{'id': '3IJiWfkexoTxDtXeR8KHVb', 'name': 'Swimming Pools', 'release_date': '2012-02-02'}","{'id': '1Xfmvd48oOhEWkscWyEbh9', 'name': 'Lloyd'}"
0xM8GcOTYlxy9ERBV8Ksx1,"{'id': '0xM8GcOTYlxy9ERBV8Ksx1', 'duration_ms': 240120, 'name': 'Lay It Down', 'popularity': 61}","{'danceability': 0.522, 'energy': 0.784, 'loudness': -5.129, 'speechiness': 0.0699, 'acousticness': 0.0166, 'instrumentalness': 0, 'liveness': 0.0774, 'valence': 0.525, 'tempo': 156.05}","{'id': '0h9YfjL8ThHExpJcxHw6bj', 'name': 'King Of Hearts', 'release_date': '2011-01-01'}","{'id': '1Xfmvd48oOhEWkscWyEbh9', 'name': 'Lloyd'}"
2a03afRiyAbNAleOByVju4,"{'id': '2a03afRiyAbNAleOByVju4', 'duration_ms': 209533, 'name': 'Get It Shawty', 'popularity': 66}","{'danceability': 0.822, 'energy': 0.905, 'loudness': -4.032, 'speechiness': 0.241, 'acousticness': 0.123, 'instrumentalness': 0, 'liveness': 0.0496, 'valence': 0.674, 'tempo': 128.014}","{'id': '6Lq7nLkIq7C0zVJp0OGSGO', 'name': 'Street Love', 'release_date': '2007-01-01'}","{'id': '1Xfmvd48oOhEWkscWyEbh9', 'name': 'Lloyd'}"
7lurcq2Yw96B1K0KOJAHxg,"{'id': '7lurcq2Yw96B1K0KOJAHxg', 'duration_ms': 277840, 'name': 'Southside', 'popularity': 63}","{'danceability': 0.688, 'energy': 0.404, 'loudness': -9.481, 'speechiness': 0.0818, 'acousticness': 0.377, 'instrumentalness': 0, 'liveness': 0.0813, 'valence': 0.448, 'tempo': 75.007}","{'id': '317R21F7calEn6gpLnHEkb', 'name': 'Southside', 'release_date': '2004-01-01'}","{'id': '1Xfmvd48oOhEWkscWyEbh9', 'name': 'Lloyd'}"
058gdiBln6OADguG08GOaU,"{'id': '058gdiBln6OADguG08GOaU', 'duration_ms': 255640, 'name': 'Tru', 'popularity': 60}","{'danceability': 0.45, 'energy': 0.556, 'loudness': -5.877, 'speechiness': 0.067, 'acousticness': 0.119, 'instrumentalness': 0, 'liveness': 0.117, 'valence': 0.135, 'tempo': 143.358}","{'id': '091JnKYEdqWQ6tyEbCgAEV', 'name': 'TRU - LP', 'release_date': '2018-08-31'}","{'id': '1Xfmvd48oOhEWkscWyEbh9', 'name': 'Lloyd'}"
0jmdMkRc7bmnmF9TNRfxF5,"{'id': '0jmdMkRc7bmnmF9TNRfxF5', 'duration_ms': 236146, 'name': 'Dedication To My Ex (Miss That)', 'popularity': 48}","{'danceability': 0.835, 'energy': 0.724, 'loudness': -4.624, 'speechiness': 0.057, 'acousticness': 0.0169, 'instrumentalness': 5.48e-06, 'liveness': 0.0936, 'valence': 0.964, 'tempo': 119.037}","{'id': '0h9YfjL8ThHExpJcxHw6bj', 'name': 'King Of Hearts', 'release_date': '2011-01-01'}","{'id': '1Xfmvd48oOhEWkscWyEbh9', 'name': 'Lloyd'}"
2rqz2W2Fw34FXQLmpcrpSE,"{'id': '2rqz2W2Fw34FXQLmpcrpSE', 'duration_ms': 203967, 'name': 'Caramel', 'popularity': 48}","{'danceability': 0.671, 'energy': 0.634, 'loudness': -3.127, 'speechiness': 0.0348, 'acousticness': 0.11, 'instrumentalness': 0, 'liveness': 0.0778, 'valence': 0.465, 'tempo': 136.039}","{'id': '091JnKYEdqWQ6tyEbCgAEV', 'name': 'TRU - LP', 'release_date': '2018-08-31'}","{'id': '1Xfmvd48oOhEWkscWyEbh9', 'name': 'Lloyd'}"
31CChSC1Sz3IG6dLjSpiM4,"{'id': '31CChSC1Sz3IG6dLjSpiM4', 'duration_ms': 273342, 'name': 'Slow Wine Bass Line (feat. Teddy Riley)', 'popularity': 48}","{'danceability': 0.56, 'energy': 0.671, 'loudness': -8.125, 'speechiness': 0.0491, 'acousticness': 0.153, 'instrumentalness': 0, 'liveness': 0.244, 'valence': 0.555, 'tempo': 118.933}","{'id': '7pTxWhNP6c5VmhkJcWG2xX', 'name': 'Slow Wine Bass Line (feat. Teddy Riley)', 'release_date': '2020-05-20'}","{'id': '1Xfmvd48oOhEWkscWyEbh9', 'name': 'Lloyd'}"
0lEjxUUlKqjqXrVlIHFduD,"{'id': '0lEjxUUlKqjqXrVlIHFduD', 'duration_ms': 193346, 'name': 'P power (feat. Drake)', 'popularity': 82}","{'danceability': 0.828, 'energy': 0.591, 'loudness': -6.217, 'speechiness': 0.109, 'acousticness': 0.0199, 'instrumentalness': 0.000323, 'liveness': 0.361, 'valence': 0.202, 'tempo': 119.251}","{'id': '02uWB8Kekadkl3yGBoOOcx', 'name': 'DS4EVER', 'release_date': '2022-01-13'}","{'id': '2hlmm7s2ICUX0LVIhVFlZQ', 'name': 'Gunna'}"
3XOalgusokruzA5ZBA2Qcb,"{'id': '3XOalgusokruzA5ZBA2Qcb', 'duration_ms': 136266, 'name': 'pushin P (feat. Young Thug)', 'popularity': 77}","{'danceability': 0.773, 'energy': 0.422, 'loudness': -4.572, 'speechiness': 0.187, 'acousticness': 0.00783, 'instrumentalness': 0.00693, 'liveness': 0.129, 'valence': 0.488, 'tempo': 77.502}","{'id': '02uWB8Kekadkl3yGBoOOcx', 'name': 'DS4EVER', 'release_date': '2022-01-13'}","{'id': '2hlmm7s2ICUX0LVIhVFlZQ', 'name': 'Gunna'}"
6ZthdsKjWtiCxnxbhs74vF,"{'id': '6ZthdsKjWtiCxnxbhs74vF', 'duration_ms': 126168, 'name': 'Drip or Drown', 'popularity': 77}","{'danceability': 0.952, 'energy': 0.478, 'loudness': -8.52, 'speechiness': 0.361, 'acousticness': 0.774, 'instrumentalness': 0, 'liveness': 0.112, 'valence': 0.568, 'tempo': 118.008}","{'id': '3flHKlyXgH4vu277N43sMJ', 'name': 'Drip or Drown', 'release_date': '2017-11-30'}","{'id': '2hlmm7s2ICUX0LVIhVFlZQ', 'name': 'Gunna'}"
6GoVUO5vla1JtUj2rq9Yl4,"{'id': '6GoVUO5vla1JtUj2rq9Yl4', 'duration_ms': 226360, 'name': 'bread & butter', 'popularity': 75}","{'danceability': 0.803, 'energy': 0.649, 'loudness': -4.294, 'speechiness': 0.213, 'acousticness': 0.111, 'instrumentalness': 0, 'liveness': 0.111, 'valence': 0.135, 'tempo': 85.037}","{'id': '332Rucu5r475vGx2bntaPb', 'name': 'bread & butter', 'release_date': '2023-06-02'}","{'id': '2hlmm7s2ICUX0LVIhVFlZQ', 'name': 'Gunna'}"
3nS9a01VvXHQriLqJYwRqG,"{'id': '3nS9a01VvXHQriLqJYwRqG', 'duration_ms': 197760, 'name': 'DOLLAZ ON MY HEAD (feat. Young Thug)', 'popularity': 74}","{'danceability': 0.825, 'energy': 0.458, 'loudness': -7.47, 'speechiness': 0.0577, 'acousticness': 0.114, 'instrumentalness': 0, 'liveness': 0.102, 'valence': 0.161, 'tempo': 145.115}","{'id': '0gA0nZrZ55PLUp7ARfrICu', 'name': 'WUNNA', 'release_date': '2020-05-22'}","{'id': '2hlmm7s2ICUX0LVIhVFlZQ', 'name': 'Gunna'}"
